Date,Location,Positive,Tested,Discharged,Fatal,Vaccinated_1st,Vaccinated_2nd,Vaccinated_3rd
2022-01-07,Airport,6243,1369365.0,4980.0,8,0.0,0.0,0.0
2022-01-07,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-08,Domestic,1743133,28379939.0,1708970.0,18392,27160.0,0.0,0.0
2022-01-08,Airport,6382,1372415.0,4968.0,8,0.0,0.0,0.0
2022-01-08,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-09,Domestic,1750894,28435991.0,1709401.0,18394,224164.0,66804.0,0.0
2022-01-09,Airport,6551,1375793.0,5012.0,8,0.0,0.0,0.0
2022-01-09,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-10,Domestic,1758867,28469947.0,1710038.0,18395,1318.0,0.0,0.0
2022-01-10,Airport,6722,1379030.0,5166.0,8,0.0,0.0,0.0
2022-01-10,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-11,Domestic,1765096,28502987.0,1710695.0,18397,8972.0,0.0,873410.0
2022-01-11,Airport,6887,1382681.0,5206.0,8,0.0,0.0,0.0
2022-01-11,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-12,Domestic,1771786,28613942.0,1711641.0,18399,9153.0,0.0,951054.0
2022-01-12,Airport,7026,1385258.0,5276.0,8,0.0,0.0,0.0
2022-01-12,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-13,Domestic,1783838,28742190.0,1712837.0,18404,8242.0,0.0,1035965.0
2022-01-13,Airport,7217,1387694.0,5313.0,8,0.0,0.0,0.0
2022-01-13,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-14,Domestic,1801592,28890093.0,1715032.0,18406,17396.0,0.0,1119381.0
2022-01-14,Airport,7403,1390609.0,5384.0,8,0.0,0.0,0.0
2022-01-14,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-15,Domestic,1822679,29025055.0,1718506.0,18417,27146.0,0.0,0.0
2022-01-15,Airport,7557,1393061.0,5442.0,8,0.0,0.0,0.0
2022-01-15,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-16,Domestic,1845274,29118914.0,1721992.0,18423,10805.0,0.0,0.0
2022-01-16,Airport,7669,1395799.0,5457.0,8,0.0,0.0,0.0
2022-01-16,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-17,Domestic,1871980,29181127.0,1730423.0,18425,11035.0,0.0,1345140.0
2022-01-17,Airport,7844,1398674.0,5471.0,8,0.0,0.0,0.0
2022-01-17,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-18,Domestic,1895175,29373867.0,1737618.0,18426,11432.0,0.0,1483536.0
2022-01-18,Airport,8000,1402233.0,5503.0,8,0.0,0.0,0.0
2022-01-18,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-19,Domestic,1924937,29519699.0,1745032.0,18436,10732.0,0.0,1629260.0
2022-01-19,Airport,8100,1404079.0,5589.0,8,0.0,0.0,0.0
2022-01-19,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-20,Domestic,1964671,29741381.0,1753316.0,18449,10346.0,0.0,1780539.0
2022-01-20,Airport,8207,1405881.0,5610.0,8,0.0,0.0,0.0
2022-01-20,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-21,Domestic,2009128,29932441.0,1762869.0,18461,12159.0,0.0,1944232.0
2022-01-21,Airport,8388,1408304.0,5677.0,8,0.0,0.0,0.0
2022-01-21,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-22,Domestic,2058527,30166117.0,1775775.0,18470,27766.0,0.0,0.0
2022-01-22,Airport,8520,1410571.0,5720.0,8,0.0,0.0,0.0
2022-01-22,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-23,Domestic,2112561,30330015.0,1791133.0,18482,10020.0,0.0,0.0
2022-01-23,Airport,8666,1413069.0,5752.0,8,0.0,0.0,0.0
2022-01-23,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-24,Domestic,2160796,30414054.0,1808242.0,18498,10986.0,0.0,2363995.0
2022-01-24,Airport,8842,1415371.0,5831.0,8,0.0,0.0,0.0
2022-01-24,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-25,Domestic,2207847,30660369.0,1833043.0,18515,11031.0,0.0,2629857.0
2022-01-25,Airport,8967,1418336.0,5857.0,8,0.0,0.0,0.0
2022-01-25,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-26,Domestic,2268670,30884142.0,1858473.0,18551,10403.0,0.0,2892327.0
2022-01-26,Airport,9077,1419924.0,5867.0,8,0.0,0.0,0.0
2022-01-26,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-27,Domestic,2338290,31173113.0,1886029.0,18591,9601.0,0.0,3156376.0
2022-01-27,Airport,9193,1421511.0,6030.0,8,0.0,0.0,0.0
2022-01-27,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-28,Domestic,2412075,31387930.0,1913144.0,18634,19329.0,0.0,3422540.0
2022-01-28,Airport,9353,1423985.0,6106.0,8,0.0,0.0,0.0
2022-01-28,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-29,Domestic,2492991,31662088.0,1953043.0,18678,26245.0,0.0,0.0
2022-01-29,Airport,9431,1426135.0,6262.0,8,0.0,0.0,0.0
2022-01-29,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-30,Domestic,2575056,31836730.0,1997504.0,18721,66883.0,84169.0,0.0
2022-01-30,Airport,9525,1428665.0,6318.0,8,0.0,0.0,0.0
2022-01-30,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-31,Domestic,2659995,31955522.0,2038643.0,18756,9572.0,0.0,4081217.0
2022-01-31,Airport,9628,1431382.0,6359.0,8,0.0,0.0,0.0
2022-01-31,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-01,Domestic,2721084,32205499.0,2089814.0,18784,12459.0,0.0,4480214.0
2022-02-01,Airport,9729,1434575.0,6525.0,8,0.0,0.0,0.0
2022-02-01,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-02,Domestic,2801211,32459191.0,2138091.0,18863,7115.0,0.0,5016024.0
2022-02-02,Airport,9824,1436326.0,6584.0,8,0.0,0.0,0.0
2022-02-02,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-03,Domestic,2894484,32723822.0,2188835.0,18941,9619.0,0.0,5551258.0
2022-02-03,Airport,9939,1438574.0,6633.0,8,0.0,0.0,0.0
2022-02-03,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-04,Domestic,2997425,32989856.0,2239429.0,19031,18619.0,0.0,6093568.0
2022-02-04,Airport,10036,1440659.0,6740.0,8,0.0,0.0,0.0
2022-02-04,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-05,Domestic,3091767,33227382.0,2307522.0,19123,25350.0,0.0,0.0
2022-02-05,Airport,10125,1442472.0,6990.0,8,0.0,0.0,0.0
2022-02-05,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-06,Domestic,3197505,33396263.0,2377923.0,19249,9437.0,0.0,0.0
2022-02-06,Airport,10204,1444447.0,7025.0,8,0.0,0.0,0.0
2022-02-06,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-07,Domestic,3290305,33482775.0,2443440.0,19316,11771.0,0.0,7465534.0
2022-02-07,Airport,10269,1446450.0,7146.0,8,0.0,0.0,0.0
2022-02-07,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-08,Domestic,3361958,33799764.0,2518653.0,19438,9818.0,0.0,8294804.0
2022-02-08,Airport,10324,1449633.0,7301.0,8,0.0,0.0,0.0
2022-02-08,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-09,Domestic,3457858,34016352.0,2592843.0,19579,9437.0,0.0,9140466.0
2022-02-09,Airport,10369,1451129.0,7451.0,8,0.0,0.0,0.0
2022-02-09,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-10,Domestic,3555751,34273515.0,2667291.0,19734,8967.0,0.0,9970283.0
2022-02-10,Airport,10422,1452777.0,7563.0,8,0.0,0.0,0.0
2022-02-10,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-11,Domestic,3655782,34483760.0,2744798.0,19909,4319.0,0.0,0.0
2022-02-11,Airport,10488,1455482.0,7738.0,8,0.0,0.0,0.0
2022-02-11,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-12,Domestic,3753905,34657956.0,2837094.0,20051,18079.0,0.0,0.0
2022-02-12,Airport,10538,1457671.0,7866.0,8,0.0,0.0,0.0
2022-02-12,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-13,Domestic,3821365,34764128.0,2911318.0,20194,7460.0,0.0,0.0
2022-02-13,Airport,10584,1460478.0,7981.0,8,0.0,0.0,0.0
2022-02-13,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-14,Domestic,3901544,34834467.0,3002277.0,20351,8039.0,0.0,11931063.0
2022-02-14,Airport,10639,1463041.0,8175.0,8,0.0,0.0,0.0
2022-02-14,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-15,Domestic,3965068,35044964.0,3089392.0,20486,9275.0,0.0,13030119.0
2022-02-15,Airport,10696,1466398.0,8341.0,8,0.0,0.0,0.0
2022-02-15,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-16,Domestic,4044927,35222809.0,3170278.0,20693,9088.0,0.0,14075474.0
2022-02-16,Airport,10733,1468000.0,8506.0,8,0.0,0.0,0.0
2022-02-16,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-17,Domestic,4135404,35451525.0,3251741.0,20946,8529.0,0.0,15061582.0
2022-02-17,Airport,10778,1469745.0,8701.0,8,0.0,0.0,0.0
2022-02-17,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-18,Domestic,4230942,35657829.0,3342591.0,21190,15447.0,0.0,16009146.0
2022-02-18,Airport,10843,1472922.0,8873.0,8,0.0,0.0,0.0
2022-02-18,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-19,Domestic,4323821,35905622.0,3446764.0,21425,20208.0,0.0,0.0
2022-02-19,Airport,10903,1475342.0,9052.0,8,0.0,0.0,0.0
2022-02-19,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-20,Domestic,4400929,36040566.0,3531111.0,21628,63610.0,87574.0,0.0
2022-02-20,Airport,10948,1478234.0,9164.0,8,0.0,0.0,0.0
2022-02-20,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-21,Domestic,4473725,36129409.0,3603978.0,21813,7682.0,0.0,18180257.0
2022-02-21,Airport,11013,1481035.0,9274.0,8,0.0,0.0,0.0
2022-02-21,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-22,Domestic,4529571,36307557.0,3689350.0,21992,8731.0,0.0,19383692.0
2022-02-22,Airport,11070,1485001.0,9436.0,8,0.0,0.0,0.0
2022-02-22,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-23,Domestic,4595896,36527972.0,3773803.0,22264,2446.0,0.0,0.0
2022-02-23,Airport,11118,1487288.0,9599.0,8,0.0,0.0,0.0
2022-02-23,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-24,Domestic,4673657,36647589.0,3845717.0,22521,7469.0,0.0,20873750.0
2022-02-24,Airport,11167,1489424.0,9821.0,8,0.0,0.0,0.0
2022-02-24,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-25,Domestic,4739244,36832303.0,3935774.0,22747,12096.0,0.0,21969938.0
2022-02-25,Airport,11237,1492662.0,10236.0,8,0.0,0.0,0.0
2022-02-25,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-26,Domestic,4804393,37077936.0,4027243.0,23003,16964.0,0.0,0.0
2022-02-26,Airport,11284,1495072.0,10416.0,8,0.0,0.0,0.0
2022-02-26,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-27,Domestic,4873997,37218157.0,4103825.0,23262,60813.0,89921.0,0.0
2022-02-27,Airport,11341,1498186.0,10585.0,8,0.0,0.0,0.0
2022-02-27,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-02-28,Domestic,4939220,37290338.0,4179381.0,23438,5592.0,0.0,24458529.0
2022-02-28,Airport,11414,1501306.0,10729.0,8,0.0,0.0,0.0
2022-02-28,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-01,Domestic,4994387,37487448.0,4253633.0,23625,8438.0,0.0,25798092.0
2022-03-01,Airport,11490,1505058.0,10968.0,8,0.0,0.0,0.0
2022-03-01,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-02,Domestic,5056199,37655932.0,4333809.0,23852,7255.0,0.0,27008127.0
2022-03-02,Airport,11521,1507266.0,11093.0,8,0.0,0.0,0.0
2022-03-02,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-03,Domestic,5127714,37873869.0,4408661.0,24084,7656.0,0.0,28065438.0
2022-03-03,Airport,11576,1510663.0,11150.0,8,0.0,0.0,0.0
2022-03-03,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-04,Domestic,5198609,38016325.0,4488198.0,24341,15009.0,0.0,29060284.0
2022-03-04,Airport,11639,1515496.0,11266.0,8,0.0,0.0,0.0
2022-03-04,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-05,Domestic,5262877,38227661.0,4567818.0,24596,27551.0,0.0,0.0
2022-03-05,Airport,11704,1518821.0,11343.0,8,0.0,0.0,0.0
2022-03-05,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-06,Domestic,5326326,38348714.0,4641546.0,24781,65103.0,87182.0,0.0
2022-03-06,Airport,11775,1522933.0,11357.0,8,0.0,0.0,0.0
2022-03-06,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-07,Domestic,5381682,38420866.0,4700670.0,24927,12614.0,0.0,31499555.0
2022-03-07,Airport,11836,1526692.0,11482.0,8,0.0,0.0,0.0
2022-03-07,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-08,Domestic,5422193,38573235.0,4773095.0,25041,14204.0,0.0,32749794.0
2022-03-08,Airport,11900,1532352.0,11538.0,8,0.0,0.0,0.0
2022-03-08,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-09,Domestic,5471539,38739771.0,4838139.0,25273,13909.0,0.0,33896392.0
2022-03-09,Airport,11970,1535004.0,11538.0,8,0.0,0.0,0.0
2022-03-09,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-10,Domestic,5534239,38945627.0,4899707.0,25478,15063.0,0.0,34856309.0
2022-03-10,Airport,12017,1537902.0,11561.0,8,0.0,0.0,0.0
2022-03-10,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-11,Domestic,5596993,39111899.0,4959638.0,25689,25021.0,0.0,35784905.0
2022-03-11,Airport,12088,1542988.0,11648.0,8,0.0,0.0,0.0
2022-03-11,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-12,Domestic,5653478,39290733.0,5035201.0,25852,54689.0,0.0,0.0
2022-03-12,Airport,12143,1547084.0,11671.0,8,0.0,0.0,0.0
2022-03-12,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-13,Domestic,5708148,39405496.0,5096117.0,26021,73030.0,84772.0,0.0
2022-03-13,Airport,12231,1552476.0,11674.0,8,0.0,0.0,0.0
2022-03-13,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-14,Domestic,5760071,39472335.0,5156062.0,26146,19331.0,0.0,38067071.0
2022-03-14,Airport,12310,1557944.0,11700.0,8,0.0,0.0,0.0
2022-03-14,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-15,Domestic,5795823,39622868.0,5215559.0,26254,22455.0,0.0,39260464.0
2022-03-15,Airport,12404,1565406.0,11761.0,8,0.0,0.0,0.0
2022-03-15,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-16,Domestic,5899237,39934116.0,5332832.0,26592,19591.0,0.0,40459934.0
2022-03-16,Airport,12561,1574532.0,11912.0,8,0.0,0.0,0.0
2022-03-16,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-17,Domestic,5842754,39763579.0,5272942.0,26434,17685.0,0.0,41334303.0
2022-03-17,Airport,12471,1569630.0,11877.0,8,0.0,0.0,0.0
2022-03-17,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-18,Domestic,5954311,40090459.0,5389612.0,26756,35114.0,0.0,42177127.0
2022-03-18,Airport,12634,1581699.0,11984.0,8,0.0,0.0,0.0
2022-03-18,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-19,Domestic,6003483,40267367.0,5448178.0,26911,71137.0,0.0,0.0
2022-03-19,Airport,12708,1587663.0,12056.0,8,0.0,0.0,0.0
2022-03-19,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-20,Domestic,6049116,40362176.0,5504446.0,27037,79451.0,83149.0,0.0
2022-03-20,Airport,12808,1594718.0,12129.0,8,0.0,0.0,0.0
2022-03-20,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-21,Domestic,6089228,40415542.0,5555561.0,27111,3317.0,0.0,0.0
2022-03-21,Airport,12891,1600951.0,12147.0,8,0.0,0.0,0.0
2022-03-21,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-22,Domestic,6118771,40452972.0,5607479.0,27168,23494.0,0.0,44472895.0
2022-03-22,Airport,13005,1609475.0,12187.0,8,0.0,0.0,0.0
2022-03-22,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-23,Domestic,6140128,40594592.0,5658738.0,27238,23947.0,0.0,45766794.0
2022-03-23,Airport,13068,1614355.0,12304.0,8,0.0,0.0,0.0
2022-03-23,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-24,Domestic,6176640,40751501.0,5715624.0,27348,22522.0,0.0,46641011.0
2022-03-24,Airport,13161,1619679.0,12385.0,8,0.0,0.0,0.0
2022-03-24,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-25,Domestic,6225596,40892902.0,5757693.0,27477,41726.0,0.0,47382326.0
2022-03-25,Airport,13268,1627284.0,12441.0,8,0.0,0.0,0.0
2022-03-25,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-26,Domestic,6273753,41049250.0,5818388.0,27593,79701.0,0.0,0.0
2022-03-26,Airport,13339,1633735.0,12552.0,8,0.0,0.0,0.0
2022-03-26,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-27,Domestic,6320695,41145050.0,5868328.0,27691,91775.0,84210.0,0.0
2022-03-27,Airport,13444,1642526.0,12593.0,8,0.0,0.0,0.0
2022-03-27,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-28,Domestic,6364132,41211799.0,5910662.0,27759,24793.0,0.0,49370423.0
2022-03-28,Airport,13572,1650499.0,12663.0,8,0.0,0.0,0.0
2022-03-28,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-29,Domestic,6396907,41323560.0,5955216.0,27823,27942.0,0.0,50371163.0
2022-03-29,Airport,13713,1660240.0,12730.0,8,0.0,0.0,0.0
2022-03-29,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-30,Domestic,6438292,41443542.0,5995435.0,27905,24768.0,0.0,51244344.0
2022-03-30,Airport,13801,1666627.0,12803.0,8,0.0,0.0,0.0
2022-03-30,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-03-31,Domestic,6490961,41591001.0,6035183.0,28002,19391.0,0.0,51930861.0
2022-03-31,Airport,13897,1674095.0,12885.0,8,0.0,0.0,0.0
2022-03-31,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-01,Domestic,6538890,41729985.0,6070037.0,28089,36737.0,0.0,52521088.0
2022-04-01,Airport,14015,1682688.0,13004.0,8,0.0,0.0,0.0
2022-04-01,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-02,Domestic,6592320,41914052.0,6109304.0,28192,67302.0,0.0,0.0
2022-04-02,Airport,14129,1691459.0,13081.0,8,0.0,0.0,0.0
2022-04-02,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-03,Domestic,6639575,42014811.0,6151596.0,28240,79803.0,84547.0,0.0
2022-04-03,Airport,14251,1701477.0,13181.0,8,0.0,0.0,0.0
2022-04-03,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-04,Domestic,6687704,42054350.0,6190247.0,28278,19217.0,0.0,53812255.0
2022-04-04,Airport,14367,1711236.0,13260.0,8,0.0,0.0,0.0
2022-04-04,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-05,Domestic,6721412,42179867.0,6232481.0,28319,19964.0,0.0,54463985.0
2022-04-05,Airport,14493,1721155.0,13331.0,8,0.0,0.0,0.0
2022-04-05,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-06,Domestic,6763637,42360288.0,6272920.0,28379,17111.0,0.0,55217340.0
2022-04-06,Airport,14583,1727595.0,13445.0,8,0.0,0.0,0.0
2022-04-06,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-07,Domestic,6817670,42487822.0,6315439.0,28448,14375.0,0.0,55681506.0
2022-04-07,Airport,14692,1735081.0,13563.0,8,0.0,0.0,0.0
2022-04-07,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-08,Domestic,6872619,42632226.0,6355619.0,28520,11341.0,0.0,56154806.0
2022-04-08,Airport,14787,1743483.0,13705.0,8,0.0,0.0,0.0
2022-04-08,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-09,Domestic,6924637,42809554.0,6408391.0,28582,46125.0,0.0,0.0
2022-04-09,Airport,14873,1751587.0,13793.0,8,0.0,0.0,0.0
2022-04-09,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-10,Domestic,6976705,42906548.0,6454196.0,28638,59515.0,81146.0,0.0
2022-04-10,Airport,14967,1762019.0,13889.0,8,0.0,0.0,0.0
2022-04-10,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-11,Domestic,7024462,42963411.0,6495585.0,28676,12103.0,0.0,57547225.0
2022-04-11,Airport,15086,1772164.0,13998.0,8,0.0,0.0,0.0
2022-04-11,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-12,Domestic,7057498,43051177.0,6532240.0,28713,5744.0,0.0,58210505.0
2022-04-12,Airport,15186,1782256.0,14121.0,8,0.0,0.0,0.0
2022-04-12,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-13,Domestic,7108750,43207254.0,6576851.0,28757,5348.0,0.0,58809528.0
2022-04-13,Airport,15265,1788760.0,14243.0,8,0.0,0.0,0.0
2022-04-13,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-14,Domestic,7165383,43370337.0,6627647.0,28817,5042.0,0.0,59258966.0
2022-04-14,Airport,15336,1795982.0,14359.0,8,0.0,0.0,0.0
2022-04-14,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-15,Domestic,7221627,43539861.0,6667665.0,28876,20616.0,0.0,59699124.0
2022-04-15,Airport,15408,1805362.0,14473.0,8,0.0,0.0,0.0
2022-04-15,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-16,Domestic,7271863,43713556.0,6723594.0,28937,42006.0,0.0,0.0
2022-04-16,Airport,15465,1813743.0,14563.0,8,0.0,0.0,0.0
2022-04-16,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-17,Domestic,7318817,43817197.0,6770878.0,28984,60307.0,78312.0,0.0
2022-04-17,Airport,15520,1823260.0,14685.0,8,0.0,0.0,0.0
2022-04-17,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-18,Domestic,7358627,43866658.0,6815085.0,29015,13516.0,0.0,61061041.0
2022-04-18,Airport,15609,1833137.0,14806.0,8,0.0,0.0,0.0
2022-04-18,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-19,Domestic,7386815,44035691.0,6860122.0,29041,14737.0,0.0,61672583.0
2022-04-19,Airport,15703,1842798.0,14878.0,8,0.0,0.0,0.0
2022-04-19,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-20,Domestic,7424394,44194765.0,6905123.0,29094,14567.0,0.0,62269534.0
2022-04-20,Airport,15755,1849646.0,14959.0,8,0.0,0.0,0.0
2022-04-20,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-21,Domestic,7471797,44391579.0,6970202.0,29143,13385.0,0.0,62656583.0
2022-04-21,Airport,15812,1856772.0,15078.0,8,0.0,0.0,0.0
2022-04-21,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-22,Domestic,7519140,44527274.0,7012473.0,29193,25816.0,0.0,63120475.0
2022-04-22,Airport,15878,1866127.0,15178.0,8,0.0,0.0,0.0
2022-04-22,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-23,Domestic,7561892,44706859.0,7062818.0,29249,54097.0,0.0,0.0
2022-04-23,Airport,15934,1875003.0,15257.0,8,0.0,0.0,0.0
2022-04-23,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-24,Domestic,7605553,44804383.0,7120057.0,29276,59406.0,77258.0,0.0
2022-04-24,Airport,15994,1885261.0,15331.0,8,0.0,0.0,0.0
2022-04-24,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-25,Domestic,7643924,44858668.0,7163379.0,29300,14672.0,0.0,64389878.0
2022-04-25,Airport,16073,1895108.0,15354.0,8,0.0,0.0,0.0
2022-04-25,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-26,Domestic,7672358,44982514.0,7207747.0,29336,15219.0,0.0,65045290.0
2022-04-26,Airport,16134,1905465.0,15402.0,8,0.0,0.0,0.0
2022-04-26,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-27,Domestic,7709559,46311890.0,7247887.0,29394,12988.0,0.0,65640430.0
2022-04-27,Airport,16191,1912598.0,15457.0,8,0.0,0.0,0.0
2022-04-27,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-28,Domestic,7755278,46527929.0,7303832.0,29459,14999.0,0.0,66083843.0
2022-04-28,Airport,16243,1920106.0,15510.0,8,0.0,0.0,0.0
2022-04-28,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-29,Domestic,7797528,46658779.0,7340689.0,29498,4353.0,0.0,0.0
2022-04-29,Airport,16306,1929872.0,15585.0,8,0.0,0.0,0.0
2022-04-29,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-04-30,Domestic,7833878,46738286.0,7386970.0,29540,33389.0,0.0,0.0
2022-04-30,Airport,16359,1940099.0,15585.0,8,0.0,0.0,0.0
2022-04-30,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-01,Domestic,7860059,46803522.0,7423406.0,29559,7451.0,0.0,0.0
2022-05-01,Airport,16434,1950439.0,15682.0,8,0.0,0.0,0.0
2022-05-01,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-02,Domestic,7885409,46849071.0,7463494.0,29593,7327.0,0.0,67264156.0
2022-05-02,Airport,16509,1960904.0,15912.0,8,0.0,0.0,0.0
2022-05-02,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
